  -4.34782965  -0.00031449  -1.10708606   0.01174744   0.00936738  -0.02605503  -0.07507277  -0.02835234
  -0.00031449  -6.53931172  -0.02835234   0.09112739  -0.00082689  -0.01174744  -0.79759757  -0.78823019
  -1.10708606  -0.02835234  -1.74028306  -0.09526801   0.01148749  -0.00936738   0.01174744   0.08971406
   0.01174744   0.09112739  -0.09526801  -2.42373803  -0.02835234   0.06059192  -1.07079101  -1.08015839
   0.00936738  -0.00082689   0.01148749  -0.02835234  -7.06116457  -0.76130252  -0.01174744  -0.02943663
  -0.02605503  -0.01174744  -0.00936738   0.06059192  -0.76130252  -5.55313747   0.01936835  -0.02835234
  -0.07507277  -0.79759757   0.01174744  -1.07079101  -0.01174744   0.01936835  -4.93134531   0.09112739
  -0.02835234  -0.78823019   0.08971406  -1.08015839  -0.02943663  -0.02835234   0.09112739  -4.94591285
