  3
  1.00000000      0.17721452      0.14067554
  0.17721452      1.00000000      0.78278659
  0.14067554      0.78278659      1.00000000
 -4.42666862     -0.76523067     -0.60241541
 -0.76523067     -1.06370660     -0.80615979
 -0.60241541     -0.80615979     -0.76626410
  0
