           1           1           1           1  0.89714135724900002     
           1           1           1           2  0.50459026619500003     
           1           1           1           3  0.12875658966000000     
           1           1           1           4  0.34816431750700000     
           1           2           1           1  0.50459026619500003     
           1           2           1           2  0.29992434741099999     
           1           2           1           3   7.9907664559800001E-002
           1           2           1           4  0.20702386323200000     
           1           3           1           1  0.12875658966000000     
           1           3           1           2   7.9907664559800001E-002
           1           3           1           3   4.1726980564299999E-002
           1           3           1           4   7.1281550100099997E-002
           1           4           1           1  0.34816431750700000     
           1           4           1           2  0.20702386323200000     
           1           4           1           3   7.1281550100099997E-002
           1           4           1           4  0.15977084751100001     
           1           1           2           1  0.50459026619500003     
           1           1           2           2  0.50726748011400002     
           1           1           2           3  0.14060331706199999     
           1           1           2           4  0.33577262541399999     
           1           2           2           1  0.29992434741099999     
           1           2           2           2  0.32393419145300001     
           1           2           2           3   9.0729831309000003E-002
           1           2           2           4  0.21372747978199999     
           1           3           2           1   7.9907664559800001E-002
           1           3           2           2   9.0490443548300006E-002
           1           3           2           3   5.0550675033499998E-002
           1           3           2           4   8.2344274039000007E-002
           1           4           2           1  0.20702386323200000     
           1           4           2           2  0.22352671231999999     
           1           4           2           3   8.2369714722500001E-002
           1           4           2           4  0.17061433812099999     
           1           1           3           1  0.12875658966000000     
           1           1           3           2  0.14060331706199999     
           1           1           3           3  0.51993645634399999     
           1           1           3           4  0.32548480443299999     
           1           2           3           1   7.9907664559800001E-002
           1           2           3           2   9.0729831309000003E-002
           1           2           3           3  0.34204438321699998     
           1           2           3           4  0.21290594290900000     
           1           3           3           1   4.1726980564299999E-002
           1           3           3           2   5.0550675033499998E-002
           1           3           3           3  0.22504967258399999     
           1           3           3           4  0.12475375768600000     
           1           4           3           1   7.1281550100099997E-002
           1           4           3           2   8.2369714722500001E-002
           1           4           3           3  0.32338453600099998     
           1           4           3           4  0.19592112608300000     
           1           1           4           1  0.34816431750700000     
           1           1           4           2  0.33577262541399999     
           1           1           4           3  0.32548480443299999     
           1           1           4           4  0.47937799904500000     
           1           2           4           1  0.20702386323200000     
           1           2           4           2  0.21372747978199999     
           1           2           4           3  0.21290594290900000     
           1           2           4           4  0.31143723258099998     
           1           3           4           1   7.1281550100099997E-002
           1           3           4           2   8.2344274039000007E-002
           1           3           4           3  0.12475375768600000     
           1           3           4           4  0.14341519003600001     
           1           4           4           1  0.15977084751100001     
           1           4           4           2  0.17061433812099999     
           1           4           4           3  0.19592112608300000     
           1           4           4           4  0.26622579311200001     
           2           1           1           1  0.50459026619500003     
           2           1           1           2  0.29992434741099999     
           2           1           1           3   7.9907664559800001E-002
           2           1           1           4  0.20702386323200000     
           2           2           1           1  0.50726748011400002     
           2           2           1           2  0.32393419145300001     
           2           2           1           3   9.0490443548300006E-002
           2           2           1           4  0.22352671231999999     
           2           3           1           1  0.14060331706199999     
           2           3           1           2   9.0729831309000003E-002
           2           3           1           3   5.0550675033499998E-002
           2           3           1           4   8.2369714722500001E-002
           2           4           1           1  0.33577262541399999     
           2           4           1           2  0.21372747978199999     
           2           4           1           3   8.2344274039000007E-002
           2           4           1           4  0.17061433812099999     
           2           1           2           1  0.29992434741099999     
           2           1           2           2  0.32393419145300001     
           2           1           2           3   9.0729831309000003E-002
           2           1           2           4  0.21372747978199999     
           2           2           2           1  0.32393419145300001     
           2           2           2           2  0.39404451353800002     
           2           2           2           3  0.10943903066100000     
           2           2           2           4  0.25761411361999997     
           2           3           2           1   9.0729831309000003E-002
           2           3           2           2  0.10943903066100000     
           2           3           2           3   6.5439988114200001E-002
           2           3           2           4  0.10374524133000000     
           2           4           2           1  0.21372747978199999     
           2           4           2           2  0.25761411361999997     
           2           4           2           3  0.10374524133000000     
           2           4           2           4  0.20868584331600001     
           2           1           3           1   7.9907664559800001E-002
           2           1           3           2   9.0729831309000003E-002
           2           1           3           3  0.34204438321699998     
           2           1           3           4  0.21290594290900000     
           2           2           3           1   9.0490443548300006E-002
           2           2           3           2  0.10943903066100000     
           2           2           3           3  0.42199200077499999     
           2           2           3           4  0.26271623588900000     
           2           3           3           1   5.0550675033499998E-002
           2           3           3           2   6.5439988114200001E-002
           2           3           3           3  0.30146118486000001     
           2           3           3           4  0.16597453846800000     
           2           4           3           1   8.2344274039000007E-002
           2           4           3           2  0.10374524133000000     
           2           4           3           3  0.42222922394500001     
           2           4           3           4  0.25527712616800002     
           2           1           4           1  0.20702386323200000     
           2           1           4           2  0.21372747978199999     
           2           1           4           3  0.21290594290900000     
           2           1           4           4  0.31143723258099998     
           2           2           4           1  0.22352671231999999     
           2           2           4           2  0.25761411361999997     
           2           2           4           3  0.26271623588900000     
           2           2           4           4  0.38824652643599999     
           2           3           4           1   8.2369714722500001E-002
           2           3           4           2  0.10374524133000000     
           2           3           4           3  0.16597453846800000     
           2           3           4           4  0.18886508936300000     
           2           4           4           1  0.17061433812099999     
           2           4           4           2  0.20868584331600001     
           2           4           4           3  0.25527712616800002     
           2           4           4           4  0.34707943363200000     
           3           1           1           1  0.12875658966000000     
           3           1           1           2   7.9907664559800001E-002
           3           1           1           3   4.1726980564299999E-002
           3           1           1           4   7.1281550100099997E-002
           3           2           1           1  0.14060331706199999     
           3           2           1           2   9.0729831309000003E-002
           3           2           1           3   5.0550675033499998E-002
           3           2           1           4   8.2369714722500001E-002
           3           3           1           1  0.51993645634399999     
           3           3           1           2  0.34204438321699998     
           3           3           1           3  0.22504967258399999     
           3           3           1           4  0.32338453600099998     
           3           4           1           1  0.32548480443299999     
           3           4           1           2  0.21290594290900000     
           3           4           1           3  0.12475375768600000     
           3           4           1           4  0.19592112608300000     
           3           1           2           1   7.9907664559800001E-002
           3           1           2           2   9.0490443548300006E-002
           3           1           2           3   5.0550675033499998E-002
           3           1           2           4   8.2344274039000007E-002
           3           2           2           1   9.0729831309000003E-002
           3           2           2           2  0.10943903066100000     
           3           2           2           3   6.5439988114200001E-002
           3           2           2           4  0.10374524133000000     
           3           3           2           1  0.34204438321699998     
           3           3           2           2  0.42199200077499999     
           3           3           2           3  0.30146118486000001     
           3           3           2           4  0.42222922394500001     
           3           4           2           1  0.21290594290900000     
           3           4           2           2  0.26271623588900000     
           3           4           2           3  0.16597453846800000     
           3           4           2           4  0.25527712616800002     
           3           1           3           1   4.1726980564299999E-002
           3           1           3           2   5.0550675033499998E-002
           3           1           3           3  0.22504967258399999     
           3           1           3           4  0.12475375768600000     
           3           2           3           1   5.0550675033499998E-002
           3           2           3           2   6.5439988114200001E-002
           3           2           3           3  0.30146118486000001     
           3           2           3           4  0.16597453846800000     
           3           3           3           1  0.22504967258399999     
           3           3           3           2  0.30146118486000001     
           3           3           3           3   1.5430212156200001     
           3           3           3           4  0.78494871844100000     
           3           4           3           1  0.12475375768600000     
           3           4           3           2  0.16597453846800000     
           3           4           3           3  0.78494871844100000     
           3           4           3           4  0.42674585804300003     
           3           1           4           1   7.1281550100099997E-002
           3           1           4           2   8.2344274039000007E-002
           3           1           4           3  0.12475375768600000     
           3           1           4           4  0.14341519003600001     
           3           2           4           1   8.2369714722500001E-002
           3           2           4           2  0.10374524133000000     
           3           2           4           3  0.16597453846800000     
           3           2           4           4  0.18886508936300000     
           3           3           4           1  0.32338453600099998     
           3           3           4           2  0.42222922394500001     
           3           3           4           3  0.78494871844100000     
           3           3           4           4  0.80343420510600005     
           3           4           4           1  0.19592112608300000     
           3           4           4           2  0.25527712616800002     
           3           4           4           3  0.42674585804300003     
           3           4           4           4  0.47588057370999998     
           4           1           1           1  0.34816431750700000     
           4           1           1           2  0.20702386323200000     
           4           1           1           3   7.1281550100099997E-002
           4           1           1           4  0.15977084751100001     
           4           2           1           1  0.33577262541399999     
           4           2           1           2  0.21372747978199999     
           4           2           1           3   8.2344274039000007E-002
           4           2           1           4  0.17061433812099999     
           4           3           1           1  0.32548480443299999     
           4           3           1           2  0.21290594290900000     
           4           3           1           3  0.12475375768600000     
           4           3           1           4  0.19592112608300000     
           4           4           1           1  0.47937799904500000     
           4           4           1           2  0.31143723258099998     
           4           4           1           3  0.14341519003600001     
           4           4           1           4  0.26622579311200001     
           4           1           2           1  0.20702386323200000     
           4           1           2           2  0.22352671231999999     
           4           1           2           3   8.2369714722500001E-002
           4           1           2           4  0.17061433812099999     
           4           2           2           1  0.21372747978199999     
           4           2           2           2  0.25761411361999997     
           4           2           2           3  0.10374524133000000     
           4           2           2           4  0.20868584331600001     
           4           3           2           1  0.21290594290900000     
           4           3           2           2  0.26271623588900000     
           4           3           2           3  0.16597453846800000     
           4           3           2           4  0.25527712616800002     
           4           4           2           1  0.31143723258099998     
           4           4           2           2  0.38824652643599999     
           4           4           2           3  0.18886508936300000     
           4           4           2           4  0.34707943363200000     
           4           1           3           1   7.1281550100099997E-002
           4           1           3           2   8.2369714722500001E-002
           4           1           3           3  0.32338453600099998     
           4           1           3           4  0.19592112608300000     
           4           2           3           1   8.2344274039000007E-002
           4           2           3           2  0.10374524133000000     
           4           2           3           3  0.42222922394500001     
           4           2           3           4  0.25527712616800002     
           4           3           3           1  0.12475375768600000     
           4           3           3           2  0.16597453846800000     
           4           3           3           3  0.78494871844100000     
           4           3           3           4  0.42674585804300003     
           4           4           3           1  0.14341519003600001     
           4           4           3           2  0.18886508936300000     
           4           4           3           3  0.80343420510600005     
           4           4           3           4  0.47588057370999998     
           4           1           4           1  0.15977084751100001     
           4           1           4           2  0.17061433812099999     
           4           1           4           3  0.19592112608300000     
           4           1           4           4  0.26622579311200001     
           4           2           4           1  0.17061433812099999     
           4           2           4           2  0.20868584331600001     
           4           2           4           3  0.25527712616800002     
           4           2           4           4  0.34707943363200000     
           4           3           4           1  0.19592112608300000     
           4           3           4           2  0.25527712616800002     
           4           3           4           3  0.42674585804300003     
           4           3           4           4  0.47588057370999998     
           4           4           4           1  0.26622579311200001     
           4           4           4           2  0.34707943363200000     
           4           4           4           3  0.47588057370999998     
           4           4           4           4  0.61553901611799999     
